STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       5705;2018072012;   10;   2.2; 120;eor
       5705;2018072013;   10;   2.8; 140;eor
       5705;2018072014;   10;   2.5; 140;eor
       5705;2018072015;   10;   2.7;  10;eor
       5705;2018072016;   10;   2.3; 290;eor
       5705;2018072017;   10;   2.4;  80;eor
       5705;2018072018;   10;   2.6;  70;eor
       5705;2018072019;   10;   3.3;  70;eor
       5705;2018072020;   10;   2.3;  70;eor
       5705;2018072021;   10;   1.3;  60;eor
       5705;2018072022;   10;   1.1; 100;eor
       5705;2018072023;   10;   1.0; 210;eor
       5705;2018072100;   10;   1.3;  10;eor
       5705;2018072101;   10;   1.2; 180;eor
       5705;2018072102;   10;   1.2; 180;eor
       5705;2018072103;   10;   1.5; 210;eor
       5705;2018072104;   10;   1.6; 190;eor
       5705;2018072105;   10;   1.1; 180;eor
       5705;2018072106;   10;   2.0; 180;eor
       5705;2018072107;   10;   2.4; 260;eor
       5705;2018072108;   10;   1.3; 260;eor
       5705;2018072109;   10;   2.4; 250;eor
       5705;2018072110;   10;   2.1; 240;eor
       5705;2018072111;   10;   1.3; 240;eor
       5705;2018072112;   10;   1.5; 180;eor
       5705;2018072113;   10;   3.4; 200;eor
       5705;2018072114;   10;   1.4;  60;eor
       5705;2018072115;   10;   1.4;  70;eor
       5705;2018072116;   10;   1.9;  90;eor
       5705;2018072117;   10;   2.0;  90;eor
       5705;2018072118;   10;   1.3; 110;eor
       5705;2018072119;   10;   1.2; 100;eor
       5705;2018072120;   10;   1.2;  50;eor
       5705;2018072121;   10;   0.9;  30;eor
       5705;2018072122;   10;   1.0; 350;eor
       5705;2018072123;   10;   1.2; 330;eor
       5705;2018072200;   10;   1.1; 340;eor
       5705;2018072201;   10;   0.7; 100;eor
       5705;2018072202;   10;   0.8; 110;eor
       5705;2018072203;   10;   0.8; 310;eor
       5705;2018072204;   10;   2.3;  30;eor
       5705;2018072205;   10;   3.2;  40;eor
       5705;2018072206;   10;   1.4;  70;eor
       5705;2018072207;   10;   0.6;  70;eor
       5705;2018072208;   10;   0.9;  10;eor
       5705;2018072209;   10;   1.2; 250;eor
       5705;2018072210;   10;   1.1; 350;eor
       5705;2018072211;   10;   2.3;  90;eor
       5705;2018072212;   10;   2.6; 100;eor
       5705;2018072213;   10;   2.0;  90;eor
       5705;2018072214;   10;   2.0;  70;eor
       5705;2018072215;   10;   3.9; 100;eor
       5705;2018072216;   10;   3.4; 110;eor
       5705;2018072217;   10;   2.6; 110;eor
       5705;2018072218;   10;   1.7; 110;eor
       5705;2018072219;   10;   1.1; 110;eor
       5705;2018072220;   10;   1.2;  90;eor
       5705;2018072221;   10;   0.3; 190;eor
       5705;2018072222;   10;   1.0; 300;eor
       5705;2018072223;   10;   1.3; 340;eor
       5705;2018072300;   10;   1.4; 330;eor
       5705;2018072301;   10;   1.5; 330;eor
       5705;2018072302;   10;   1.4; 330;eor
       5705;2018072303;   10;   1.4; 340;eor
       5705;2018072304;   10;   1.6; 340;eor
       5705;2018072305;   10;   1.0; 290;eor
       5705;2018072306;   10;   0.8; 310;eor
       5705;2018072307;   10;   1.4; 310;eor
       5705;2018072308;   10;   1.6; 340;eor
       5705;2018072309;   10;   1.5; 360;eor
       5705;2018072310;   10;   1.8; 260;eor
       5705;2018072311;   10;   2.0; 220;eor
       5705;2018072312;   10;   1.5; 180;eor
       5705;2018072313;   10;   2.4; 250;eor
       5705;2018072314;   10;   2.0;  30;eor
       5705;2018072315;   10;   1.8; 340;eor
       5705;2018072316;   10;   1.2;  90;eor
       5705;2018072317;   10;   1.2; 300;eor
       5705;2018072318;   10;   2.4; 310;eor
       5705;2018072319;   10;   2.1; 330;eor
       5705;2018072320;   10;   1.7; 330;eor
       5705;2018072321;   10;   1.2; 290;eor
       5705;2018072322;   10;   0.8; 250;eor
       5705;2018072323;   10;   0.6; 280;eor
       5705;2018072400;   10;   0.8; 350;eor
       5705;2018072401;   10;   2.1; 350;eor
       5705;2018072402;   10;   1.8; 350;eor
       5705;2018072403;   10;   1.0; 170;eor
       5705;2018072404;   10;   0.6; 190;eor
       5705;2018072405;   10;   0.9; 350;eor
       5705;2018072406;   10;   1.3;  30;eor
       5705;2018072407;   10;   1.6; 100;eor
       5705;2018072408;   10;   2.0; 100;eor
       5705;2018072409;   10;   1.6; 100;eor
       5705;2018072410;   10;   1.8; 110;eor
       5705;2018072411;   10;   2.7; 110;eor
       5705;2018072412;   10;   2.3; 130;eor
       5705;2018072413;   10;   2.4; 110;eor
       5705;2018072414;   10;   2.2; 130;eor
       5705;2018072415;   10;   1.7; 350;eor
       5705;2018072416;   10;   2.0;  40;eor
       5705;2018072417;   10;   2.1;  50;eor
       5705;2018072418;   10;   1.2;  50;eor
       5705;2018072419;   10;   1.2;  30;eor
       5705;2018072420;   10;   0.9; 340;eor
       5705;2018072421;   10;   0.8; 280;eor
       5705;2018072422;   10;   0.8; 260;eor
       5705;2018072423;   10;   0.9; 100;eor
       5705;2018072500;   10;   1.0; 350;eor
       5705;2018072501;   10;   1.0; 300;eor
       5705;2018072502;   10;   1.2; 170;eor
       5705;2018072503;   10;   1.0; 360;eor
       5705;2018072504;   10;   0.6; 340;eor
       5705;2018072505;   10;   1.0; 170;eor
       5705;2018072506;   10;   0.6; 210;eor
       5705;2018072507;   10;   1.0; 290;eor
       5705;2018072508;   10;   1.1; 280;eor
       5705;2018072509;   10;   1.4; 230;eor
       5705;2018072510;   10;   1.3; 190;eor
       5705;2018072511;   10;   1.9;  50;eor
       5705;2018072512;   10;   3.1;  90;eor
       5705;2018072513;   10;   2.8;  80;eor
       5705;2018072514;   10;   2.9;  60;eor
       5705;2018072515;   10;   4.1;  80;eor
       5705;2018072516;   10;   3.1; 140;eor
       5705;2018072517;   10;   3.3; 250;eor
       5705;2018072518;   10;   1.4; 190;eor
       5705;2018072519;   10;   1.3; 270;eor
       5705;2018072520;   10;   1.7; 330;eor
       5705;2018072521;   10;   2.0; 360;eor
       5705;2018072522;   10;   2.1;  30;eor
       5705;2018072523;   10;   1.4; 360;eor
       5705;2018072600;   10;   0.7; 330;eor
       5705;2018072601;   10;   1.4;  30;eor
       5705;2018072602;   10;   1.9;  30;eor
       5705;2018072603;   10;   1.6;  40;eor
